Ppv,Pdg,Pch,Pch_ev,Pdch,Pdch_ev,Pdch_max,Pch_max,Eb,Eev,Eev_travel,Pev_travel,SOC,Pbuy total,Psell,Pbuy_HP,Pbuy_eH,Pbuy_C,Eload,Eload_e,Eload_hp,EV_dem,Eload_hp_heating,Eload_hp_cooling,COP_hp_heating,COP_hp_cooling,ENS,ENS_EV,Edump,P_RE_served,Csell,Cbuy,Pserved,POA,Temperature,Wind Speed,EV_p,E_charge_required
0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.713306761,0.0,0.0,0.0,0.0,0.713306761,0.713306761,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05799,0.35,0.0,0.0,7.1000000000000005,1.8,1,0
0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.613774381,0.0,0.0,0.0,0.0,0.613774381,0.613774381,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05799,0.35,0.0,0.0,6.800000000000001,1.8,1,0
0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.577725194,0.0,0.0,0.0,0.0,0.577725194,0.577725194,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05799,0.35,0.0,0.0,6.5,1.8,1,0
0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.576830101,0.0,0.0,0.0,0.0,0.576830101,0.576830101,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05799,0.35,0.0,0.0,6.2,1.9,1,0
0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.586000405,0.0,0.0,0.0,0.0,0.586000405,0.586000405,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05799,0.35,0.0,0.0,5.9,2.0,1,0
0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.636493251,0.0,0.0,0.0,0.0,0.636493251,0.636493251,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05799,0.35,0.0,0.0,5.800000000000001,2.0,1,0
0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.849176581,0.0,0.0,0.0,0.0,0.849176581,0.849176581,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05799,0.35,0.0,0.0,5.7,1.9,1,0
0.016710803045165906,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0966238390766407,0.0,0.0,0.0,0.0,1.11266621,1.11266621,0,0,0,0,0,0,0.0,0.0,0.0,0.016710803045165906,0.05799,0.35,0.01604237092335925,3.382726501094785,6.4,2.0,1,0
0.5406547321892016,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5459652000983666,0.0,0.0,0.0,0.0,1.064993743,1.064993743,0,0,0,0,0,0,0.0,0.0,0.0,0.5406547321892016,0.05799,0.35,0.5190285429016335,110.63941667737807,7.7,2.2,0,0
1.7526506309291856,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7654930956920182,0.0,0.0,0.0,0.91705151,0.91705151,0,0,0,0,0,0,0.0,0.0,-1.7857737721598198e-17,0.91705151,0.05799,0.35,0.91705151,366.6002355831878,9.2,2.2,0,0
2.137151646408992,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.123196111552632,0.0,0.0,0.0,0.928469469,0.928469469,0,0,0,0,0,0,0.0,0.0,1.1947237345534518e-16,0.928469469,0.05799,0.35,0.928469469,451.9986959727592,10.9,2.3000000000000003,0,0
3.5360430084858248,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.4879877251463918,0.0,0.0,0.0,0.906613563,0.906613563,0,0,0,0,0,0,1.1102230246251565e-16,0.0,-1.9667975722675467e-16,0.906613563,0.05799,0.35,0.9066135629999998,768.7039214219413,12.4,2.3000000000000003,0,0
